KIM 318|Kolloid Kimyası|Türkçe|3|4|KIM 101 MIN DDveya KIM 101E MIN DDveya KIM 111 MIN DDveya KIM 111E MIN DD|Yok|Kolloidlerin sınıflandırılması, Kolloidal çözeltilerin hazırlanması, Kolloidlerin saflaştırılması, Kolloidal sistemlerin kararlılığı, Kolloidlerin kinetik özellikleri, Kolloidlerin optik özellikleri, Kolloidlerin viskozitesi ve reoloji ,Yüzey gerilim, Adsorpsiyon, Toplanan Kolloidler, Kolloidlerin elektriksel özellikleri, Kolloidlerin koagülasyonu, Jeller ve Emülsiyonlar, Köpük ve Aerosoller, Kataliz
KIM 319E|Kozmetik Kimyası|İngilizce|3|4|KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Kozmetik Kimyasına giriş,Kozmetik ürünlerde kullanılan hammaddeler, Kozmetiklerde koku ve renk, Uygulama alanlarına göre kozmetiklerin sınıflandırılması: deri ürünleri, saç ürünleri, banyo ürünleri, aerosoller, dekoratif kozmetikler, üretim ve paketleme
KIM 320E|Organometal Kimyasına Giriş|İngilizce|3|4|KIM 351 MIN DDveya KIM 351E MIN DDveya KIM 223 MIN DDveya KIM 223E MIN DDveya KIM 207 MIN DDveya KIM 207E MIN DD|Yok|Organometalik kimyaya giriş, 18 elektron kuralı, elektron sayımı, organometalik kimyadaki ligand türleri, organometalik komplekslerde yapı ve bağlanma, sigma-bağlı metal-karbon bileşikleri, pi-bağlı metal-karbon bileşikleri, metal kümeleri ve metal-metal bağlanması.
KIM 320|Organometal Kimyasına Giriş|Türkçe|3|4|KIM 351 MIN DDveya KIM 351E MIN DDveya KIM 223 MIN DDveya KIM 223E MIN DDveya KIM 207 MIN DDveya KIM 207E MIN DD|Yok|Organometalik kimyaya giriş, 18 elektron kuralı, elektron sayımı, organometalik kimyadaki ligand türleri, organometalik komplekslerde yapı ve bağlanma, sigma-bağlı metal-karbon bileşikleri, pi-bağlı metal-karbon bileşikleri, metal kümeleri ve metal-metal bağlanması.
KIM 321E|Fiziksel Kimya Laboratuvarı I|İngilizce|1.5|3|KIM 252 MIN DDveya KIM 252E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 321|Fiziksel Kimya Laboratuvarı I|Türkçe|1.5|3|KIM 252 MIN DDveya KIM 252E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 322E|Fiziksel Kimya Laboratuvarı II|İngilizce|1.5|4|KIM 321 MIN DDveya KIM 321E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 322|Fiziksel Kimya Laboratuvarı II|Türkçe|1.5|4|KIM 321 MIN DDveya KIM 321E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 323E|Dogal Ürünler Kimyasi|İngilizce|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205 MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Bu derste; kara ve deniz bitkilerinin başlıca terpenler, steroidler, alkaloidler, flavanoidler ve diğer fenoliklerden ibaret olan sekonder metabolitlerin oluşum mekanizmaları (biyosentezleri); sekonder metabolitlerin izole edilmesi ve saflaştırılmasında kullanılan teknikler ve yapılarını belirlemek için kullanılan spektroskopik yöntemler (IR, UV, NMR, MS, X-ray); doğal toksik ajanlar ve antidotlar; petid hormonları, antibiyotikleri ve toksinleri; ilaç endüstrisi ve kimya ile ilgili bazı endüstri kollarında kullanılan doğal ajanlar, feromonlar, uçucu yağlar, insektisitler; herbisit ve fungisitler ve ekonomik önemleri sunulacaktır.
KIM 324|Adli Kimya|Türkçe|3|4|KIM 211 MIN DDveya KIM 211E MIN DDveya KIM 206 MIN DDveya KIM 206E MIN DD|Yok|Adli Bilimlerin alt konuları, Kimya ve Kimyasal analizin adli bilimlerde yeri, Adli bilimlerde kullanılan Kimyasal analiz metotları.
KIM 325E|Biyoanorganik Kimyaya Giriş|İngilizce|3|4|KIM 111 MIN DDveya KIM 111E MIN DDveya KIM 101 MIN DDveya KIM 101E MIN DD|Yok|Yasam döngüsüne giris, Kalsiyumun biyolojik görevleri (Ca), Çinkonun vücuttaki diğer divalent katyonlara karşı üstünlüğü ve fonksiyonları, Hücredeki elektrolitik denge/osmotik kontrol (K,Na,Cl), Magnezyumun fonksiyonları (Mg-ATP,Mg-porfirin), Fotosentez, Porfirinler, Hem- üniteli demir proteinler, Hem-ünitesiz demir proteinler, Kobalt kompleksleri (Co-corrin),Nikel (Ni-porfirin), Mangan ve Molibden kafesleri, nitrogen cycle, Bakir icerikli enzimler (elektron transfer reaksiyonlari), anorganik ilaclar.
KIM 326E||İngilizce|3|4|KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Bu ders amino asitler, nükleotidler ve vitaminler gibi temel biyolojik moleküllerin rollerini Dersin Ġçeriği öğretir. Sonrasında, bu temel biyolojik moleküllerin oluşturdukları makro yapılar incelenecektir. Bu çerçevede öğrenciler, protein ve nükleik asitlerin yapılarını, görevlerini ve (Course Description) diğer moleküller ile olan etkileşmelerini öğrenecektir. Buna ek olarak, nükleik asitleri ilgilendiren birçok hücre-içi olay detaylı bir şekilde incelenecektir. Ayrıca bu ders, metabolizmanın temellerinin anlaşılmasını amaçlamıştır. Bu çerçevede karbonhidrat mekanizması hem termodinamik hem de düzenlenme açılarından öğretilecektir.
KIM 328E|Biyokimya II|İngilizce|3|4|BIO 311 MIN DDveya BIO 311E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DD|Yok|İlk hedefimiz biyolojik açıdan önemleri tartışılmaz olan enzimlerin çalışma prensiplerinin incelenmesini hedefler. Bu makro yapıların inhibisyon (Course Description) mekanizmalarının tartışılması da ders kapsamında hedeflenmektedir. Bu ders aynı zamanda Biyokimya 1 dersinde tartışılmış olan metabolizmanın temellerine ek olarak, nükleotid, lipit ve amino asit gibi diğer moleküllerin metabolizmalarının incelenmesidir. İlerleyen haftalarda, biyokimyasal çalışmalarda yoğun bir şekilde analitik yöntemlerin öğretilecektir. Son olarak protein ile nükleik asitler arasında etkileşimler tartışılacaktır
KIM 328|Biyokimya II|Türkçe|3|4|KIM 231 MIN DDveya KIM 231E MIN DDveya BIO 311 MIN DDveya BIO 311E MIN DD|Yok|İlk hedefimiz biyolojik açıdan önemleri tartışılmazolan enzimlerin çalışma prensiplerinin incelenmesini hedefler. Bu makro yapıların inhibisyon(Course Description) mekanizmalarının tartışılması da ders kapsamında hedeflenmektedir. Bu ders aynı zamandaBiyokimya 1 dersinde tartışılmış olan metabolizmanın temellerine ek olarak, nükleotid, lipit veamino asit gibi diğer moleküllerin metabolizmalarının incelenmesidir. İlerleyen haftalarda,biyokimyasal çalışmalarda yoğun bir şekilde analitik yöntemlerin öğretilecektir. Son olarakprotein ile nükleik asitler arasında etkileşimler tartışılacaktır
KIM 331E|Organik Kimya III|İngilizce|4|6|KIM 232 MIN DDveya KIM 232E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 331|Organik Kimya III|Türkçe|4|6|KIM 232 MIN DDveya KIM 232E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 332E|Elektrokimya|İngilizce|3|5|(KIM 311 MIN DDveya KIM 311E MIN DD)ve (MAT 103 MIN DDveya MAT 103E MIN DD)|3.Sınıf ,4.Sınıf |Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 341E|Organik Kimya Laboratuvarı II|İngilizce|3|5|KIM 242 MIN DDveya KIM 242E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 341|Organik Kimya Laboratuvarı II|Türkçe|3|5|KIM 242 MIN DDveya KIM 242E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 351E|Anorganik Kimya I|İngilizce|3|5|KIM 112 MIN DDveya KIM 112E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 351|Anorganik Kimya I|Türkçe|3|5|KIM 112 MIN DDveya KIM 112E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 352E|İnorganik Kimya II|İngilizce|2|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 362E|Anorganik Kimya Laboratuvarı|İngilizce|1.5|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 362|Anorganik Kimya Laboratuvarı|Türkçe|1.5|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 411E|Fiziksel Kimya III|İngilizce|3||(KIM 111 MIN DDveya KIM 111E MIN DD)ve (FIZ 101 MIN DDveya FIZ 101E MIN DD)ve (MAT 201 MIN DDveya MAT 201E MIN DD)|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 413|İlaç Kimyası|Türkçe|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Genel bilgiler, proteinlerin yapısı, Hücre yapısı ve ilacın hücredeki etkisi, Enzimler, reseptörler, İlaçların reseptörlerdeki davranışları, galenik preparatlar, ilaçların etki türleri, Toksik etkileri, ilaçların metabolizması, ilaçların etkileşmesi, Yeni ilaçların bulunması ve geliştirilmesi, etik kurallar, Antibaktaryel ilaçlar, Analjezikler, Anestezikler, Antineoplastik ilaçlar, Vitaminler.
KIM 414E|Gıda Kimyası|İngilizce|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Bu ders kapsamında karbonhidratlar, yağlar, proteinler gibi temel gıda bileşenlerinin ve vitaminler, pigmentler, gıda katkıları gibi ikincil gıda bileşenlerinin kimyası ve kimyasal özellikleri detaylı olarak verilecektir. Besinlerin toplanması, temizlenmesi, işlenmesi, pişirilmesi, depolanması sürecinde uğradığı kimyasal reaksiyonlar ve bu reaksiyonlar sonucu ana besin maddelerinin uğradığı yapısal değişiklikler incelenecektir.
KIM 414|Gıda Kimyası|Türkçe|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Bu ders kapsamında karbonhidratlar, yağlar, proteinler gibi temel gıda bileşenlerinin ve vitaminler, pigmentler, gıda katkıları gibi ikincil gıda bileşenlerinin kimyası ve kimyasal özellikleri detaylı olarak verilecektir. Besinlerin toplanması, temizlenmesi, işlenmesi, pişirilmesi, depolanması sürecinde uğradığı kimyasal reaksiyonlar ve bu reaksiyonlar sonucu ana besin maddelerinin uğradığı yapısal değişiklikler incelenecektir.
KIM 415|Yüzey Aktif Maddeler|Türkçe|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Giriş, yüzey aktif maddelerin organik ve fiziksel kimyası, ve karboksilatlar, sulfonatlar, sulfatlar ve fosfatlar, noniyonikler, katyonikler ve amfoterikler, miselar çözünme, ıslatma ve köpük, çamaşırların temizlenmesi, bulaşıkların temizlenmesi ve kozmotik temizleme, emülsiyonemülsiyon polimerizasyonu, biyolojik bozunma.
KIM 416|Organik Petrokimya|Türkçe|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Enerji ve hammadde kaynakları, olefinler, asetilenler, diolefinler, olefin metatesis, karbonmonoksitle üretimler, okso prosesleri, okso aldehitler, olefin karbonillemesi, etilenin oksitleme ürünleri, glioksal, dioksan, polietoksilatlar, asetaldehit, asetik asit, etil asetat, alkoller, alfon sentezi, pentaeritritol, neopentil glikol, vinil halojen ve oksijen bileşikleri, poliamid komponentleri, aromatikler, benzen türevleri, ksilen ve naftalin türevleri.
KIM 418|Polimerlerin Fiziksel Kimyası|Türkçe|3|4|(KIM 112 MIN DDveya KIM 112E MIN DDveya KIM 114 MIN DDveya KIM 114E MIN DD)ve (KIM 231 MIN DDveya KIM 231E MIN DD)|Yok|Endüstride polimerizasyon süreçleriZincir Polimerizasyonu kinetiği endüstride uygulamaları Basamaklı polimerizasyon kinetiği endüstride uygulamalarıKopolimerizasyon kinetiği endüstride uygulamaları Endüstride tasarım kriterleri Kütle polimerizasyonu uygulamaları Çözelti polimerizasyonu uygulamaları Emülsiyon polimerizasyonu uygulamaları Süspansiyon polimerizasyonu uygulamalarıPolimer malzemelerde bozunma ve önlenmesi
KIM 421E|Endüstriyel Kimya|İngilizce|4.5|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 421|Endüstriyel Kimya|Türkçe|4.5|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 422E|Endüstriyel Kimya|İngilizce|3|5|Yok|4.Sınıf |Yeşil Kimyanın integrasyonu, Kirlilik önlenmesi ve risk temelli değerlendirme. Odun ve odun ürünleri, lignin ayrılması ve kağıt oluşumu, Endüstriyel kataliz: Heterojen ve homojen katalitik sistemler, Enerjitik sıvı yakıtlar ve kimyasallar için Kömür teknolojisi, Nanoteknoloji: temel prensipler ve uygulamaları, Sabun, yağ asitleri ve sentetik deterjanlar, Petrol ve petrol ürünleri, Sülfür and Sülfürik asid, Sülfür ve Sülfürik asit endüstrisindeki gelişmeler, Kauçuk, sentetik ve doğal kauçuklar ve genel özellikleri, Tuz, klor-alkali ve ilgili ağır kimyasallar, Yapısal Yapıştırıcılar, Epoksi, Üretan ve Akrilik Yapıştırıcıların Kimyası, Pigmentler, Boyalar, polimerik kaplamalar ve Baskı mürekkepleri, Sentetik reçineler ve Plastikler
KIM 422|Endüstriyel Kimya|Türkçe|3|5|Yok|4.Sınıf |Yeşil Kimyanın integrasyonu, Kirlilik önlenmesi ve risk temelli değerlendirme. Odun ve odun ürünleri, lignin ayrılması ve kağıt oluşumu, Endüstriyel kataliz: Heterojen ve homojen katalitik sistemler, Enerjitik sıvı yakıtlar ve kimyasallar için Kömür teknolojisi, Nanoteknoloji: temel prensipler ve uygulamaları, Sabun, yağ asitleri ve sentetik deterjanlar, Petrol ve petrol ürünleri, Sülfür and Sülfürik asid, Sülfür ve Sülfürik asit endüstrisindeki gelişmeler, Kauçuk, sentetik ve doğal kauçuklar ve genel özellikleri, Tuz, klor-alkali ve ilgili ağır kimyasallar, Yapısal Yapıştırıcılar, Epoksi, Üretan ve Akrilik Yapıştırıcıların Kimyası, Pigmentler, Boyalar, polimerik kaplamalar ve Baskı mürekkepleri, Sentetik reçineler ve Plastikler
KIM 425|Su Kimyası|Türkçe|3|4|KIM 211E MIN DDveya KIM 211 MIN DD|Yok|Suyun yapısı,pH tayini,su analizi, renk,bulanıklık, asidite, alkalinite,korozyon, sertlik tayini, katı madde tayini, klor tayini, klorlama,kükürt tayini, kükürt döngüsü, asit yağmurları, azot tayini, azot döngüsü, fosfor tayini, suda yağ ve gres tayini, suda çözünmüş oksijen tayini, ozonlama, kimyasal oksijen tayini, biyokimyasal oksijen tayini, su da iyon değişimi, pıhtılaştırma, yumaklaştırma, suyun elektrolizi,iletkenlik tayini,su döngüsü, suyun yeryüzünde dağılımı, su kirliliği, atıksu arıtma, sudan enerji elde etme yöntemleri.
KIM 426E|Enerjinin Elektrokimyasal Dönüşümü ve Depolanması|İngilizce|3|4|(KIM 212 MIN DDveya KIM 212E MIN DD)ve (KIM 252 MIN DDveya KIM 252E MIN DD)|Yok|Elektrokimyasal enerji Dönüşüm ve Elektrokimyasal Enerji depolama yolları, teorisi, termodinamiği, kinetiği ve tasarımının tanıtımı.
KIM 427E|Seramik Kimyası|İngilizce|3|4|KIM 101 MIN DDveya KIM 101E MIN DDveya KIM 112 MIN DDveya KIM 112E MIN DDveya KIM 114 MIN DDveya KIM 114E MIN DD|Yok|Geleneksel ve ileri teknoloji seramik maddelerin kimyası, seramik maddelerin karakterizasyonu, seramik kompozit elde etme yöntemleri, seramik endüstrisi.
KIM 427|Seramik Kimyası|Türkçe|3|4|KIM 101 MIN DDveya KIM 101E MIN DDveya KIM 112 MIN DDveya KIM 112E MIN DDveya KIM 114 MIN DDveya KIM 114E MIN DD|Yok|Geleneksel ve ileri teknoloji seramik maddelerin kimyası, seramik maddelerin karakterizasyonu, seramik kompozit elde etme yöntemleri, seramik endüstrisi.
KIM 428E|Polimer ve Çevre|İngilizce|3||(KIM 211 MIN DDveya KIM 211E MIN DD)ve (KIM 231 MIN DDveya KIM 231E MIN DD)|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 429|Yeşil Kimya|Türkçe|3|4|KIM 104 MIN DDveya KIM 104E MIN DDveya KIM 205 MIN DDveya KIM 205E MIN DDveya KIM 231 MIN DDveya KIM 231E MIN DDveya KIM 303 MIN DDveya KIM 303E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 431E|Organik Reaksiyonlar|İngilizce|2|3|KIM 232 MIN DDveya KIM 232E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 431|Organik Reaksiyonlar|Türkçe|2|3|KIM 232 MIN DDveya KIM 232E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 432E|Organik Yapı Analizi|İngilizce|3|5|KIM 232 MIN DDveya KIM 232E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 435|Çevre Kimyası I|Türkçe|3|4|Yok|Yok|Su ortamının tanımı, kirlenmesi-kirleticiler, analizi ve arıtılması (yöntemler)
KIM 436|Çevre Kimyası II|Türkçe|3|4|Yok|Yok|Hava ortamının tanımı, kirlenmesi, kirleticiler, etkileri, fotokimyasal reaksiyonları, arıtılması
KIM 437E|NMR Spektroskopisine Giriş|İngilizce|3|5|KIM 231 MIN DDveya KIM 231E MIN DD|Yok|Nükleer Manyetik Rezonans Spektroskopisi temel prensipleri, kimyasal kayma, spin-spin etkileşmesi, protonun farklı protonlarla etkileşmesi, 13C NMR, iki boyutlu NMR, 1H ve 13C NMR problem çözümleri
KIM 450|Elektrokimya|Türkçe|3|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 452E|Koordinasyon Kimyası|İngilizce|2|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 452|Koordinasyon Kimyası|Türkçe|2|4|KIM 351 MIN DDveya KIM 351E MIN DD|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 454E|Hesaplamalı Kimyaya Giriş|İngilizce|3|4|Yok|Yok|Dersin tanımı henüz Bölüm Başkanlığı tarafından girilmemiştir.
KIM 471E|Organik Kimya III|İngilizce|3|5|Yok|4.Sınıf |1. Organik kimyanın temel mekanizmalarından olan ve özellikle doğada kendiliğinden gelişen radikalik ve perisiklik reaksiyonları öğretmek.2. Karbonhidratlar, aminoasit / peptid / proteinler, terpen/terpenoidlerin oluşum ve reaksiyonlarını tanıtmak.3. Doğal molekülleri sentez ve analiz edebilmek konusunda giriş seviyesinde bilgi kazandırmak.
KIM 471|Organik Kimya III|Türkçe|3|5|Yok|4.Sınıf |1. Organik kimyanın temel mekanizmalarından olan ve özellikle doğada kendiliğinden gelişen radikalik ve perisiklik reaksiyonları öğretmek.2. Karbonhidratlar, aminoasit / peptid / proteinler, terpen/terpenoidlerin oluşum ve reaksiyonlarını tanıtmak.3. Doğal molekülleri sentez ve analiz edebilmek konusunda giriş seviyesinde bilgi kazandırmak.
KIM 472E|Elektrokimya|İngilizce|3|5|Yok|4.Sınıf |Elektrokimyaya giriş, tarihçe, iletkenlik, zayıf ve kuvvetli elektrolitler, Kohlraus, Onsager, Arrhenius, Oswald Kanunları, Debye Huckel Kanunu, aktivite, aktivite katsayısı, iyonik şiddet, temas potansiyeli, yarı pil potansiyeli, elektrod tipleri, pil diyagramı, Galvanik pil, E0, kendiliğinden reaksiyon, istenmeyen Galvanik pil; korozyon, Nernst denklemi, termodinamik fonksiyonlar, elektrolitik pil, Faraday konunu, transfer sayısı, endustriyel uygulamalar, aşırı gerilim, elektrokimyasal teknik uygulamaları; potansiyometri, i)-EMK ölçümleri; Galvanik ve elektrolitik pil farkı, Keq(denge sabiti), Ksp(çözünürlük çarpımı sabiti), pH, aktivite sabiti, , pilin sıcaklık katsayısından entalpi ve entropisinin bulunması, ii)-potansiometrik titrasyon, diğer elektrokimyasal teknikler; kondüktometrik titrasyon, kronopotansiometri, kronoamperometri, kronokulometri, voltametry (liner, döngüsel, kare dalga, puls), prop teknikleri, elektrokimyasal empedans spektroskopisi (EIS), iletken polimerlerin elektrokimyasal sentez ve karakterizasyonu, cihazların elektrokimyasal hazırlanması ve karakterizasyonu; kapasitör, pil, yakıt pili, solar güneş pili, elektrokromik cihaz, organik ışık yayan cihaz (OLED), elektrokimyasal sensorler ve uygulamaları, korozyon; çeşitleri, ölçümü ve koruma yöntemleri.
KIM 472|Elektrokimya|Türkçe|3|5|Yok|4.Sınıf |Elektrokimyaya giriş, tarihçe, iletkenlik, zayıf ve kuvvetli elektrolitler, Kohlraus, Onsager, Arrhenius, Oswald Kanunları, Debye Huckel Kanunu, aktivite, aktivite katsayısı, iyonik şiddet, temas potansiyeli, yarı pil potansiyeli, elektrod tipleri, pil diyagramı, Galvanik pil, E0, kendiliğinden reaksiyon, istenmeyen Galvanik pil; korozyon, Nernst denklemi, termodinamik fonksiyonlar, elektrolitik pil, Faraday konunu, transfer sayısı, endustriyel uygulamalar, aşırı gerilim, elektrokimyasal teknik uygulamaları; potansiyometri, i)-EMK ölçümleri; Galvanik ve elektrolitik pil farkı, Keq(denge sabiti), Ksp(çözünürlük çarpımı sabiti), pH, aktivite sabiti, , pilin sıcaklık katsayısından entalpi ve entropisinin bulunması, ii)-potansiometrik titrasyon, diğer elektrokimyasal teknikler; kondüktometrik titrasyon, kronopotansiometri, kronoamperometri, kronokulometri, voltametry (liner, döngüsel, kare dalga, puls), prop teknikleri, elektrokimyasal empedans spektroskopisi (EIS), iletken polimerlerin elektrokimyasal sentez ve karakterizasyonu, cihazların elektrokimyasal hazırlanması ve karakterizasyonu; kapasitör, pil, yakıt pili, solar güneş pili, elektrokromik cihaz, organik ışık yayan cihaz (OLED), elektrokimyasal sensorler ve uygulamaları, korozyon; çeşitleri, ölçümü ve koruma yöntemleri.
KIM 473E|Organik Yapı Analizi|İngilizce|3|5|Yok|4.Sınıf |1. Organik yapı analiz tekniklerine kısa giriş. Element analizi ve sonuçlarının yorumlanması.2. UV Spektroskopisi: Kromofor ve oksokrom gruplar, elektronik geçişler, çeşitli konjuge olefin, karbonil bileşiği ve aromatiklerden örnekler.3. IR Spektroskopisi: Bağ titreşim seviyeleri ve fonksiyonlu gruplar, çeşitli titreşim modları, CH, OH ve NH bantları, önemli sp ve sp2 hibridleşmiş fonksiyonlara ait bantlar, C-O ve C-N bantları.4. Kütle spektrometresi: Moleküllerin parçalanma şablonları, izotop etkisi, molekül kütlesinin belirlenmesi.5. NMR Spektroskopisi: Çekirdek spini ve çekirdeklerin sınıflanması, harici manyetik alanda davranış, temel kavramlar, kimyasal kayma ve sebepleri, alkil gruplarının etkisi, çoklu bağlar ve manyetik anisotropi, spin-spin etkileşmeleri ve J değerleri, uzun mesafe etkileşmeleri, 1H ve 13C NMR ve çeşitli kimyasal kayma ve etkileşme sabiti örnekleri.
KIM 473|Organik Yapı Analizi|Türkçe|3|5|Yok|4.Sınıf |1. Organik yapı analiz tekniklerine kısa giriş. Element analizi ve sonuçlarının yorumlanması.2. UV Spektroskopisi: Kromofor ve oksokrom gruplar, elektronik geçişler, çeşitli konjuge olefin, karbonil bileşiği ve aromatiklerden örnekler.3. IR Spektroskopisi: Bağ titreşim seviyeleri ve fonksiyonlu gruplar, çeşitli titreşim modları, CH, OH ve NH bantları, önemli sp ve sp2 hibridleşmiş fonksiyonlara ait bantlar, C-O ve C-N bantları.4. Kütle spektrometresi: Moleküllerin parçalanma şablonları, izotop etkisi, molekül kütlesinin belirlenmesi.5. NMR Spektroskopisi: Çekirdek spini ve çekirdeklerin sınıflanması, harici manyetik alanda davranış, temel kavramlar, kimyasal kayma ve sebepleri, alkil gruplarının etkisi, çoklu bağlar ve manyetik anisotropi, spin-spin etkileşmeleri ve J değerleri, uzun mesafe etkileşmeleri, 1H ve 13C NMR ve çeşitli kimyasal kayma ve etkileşme sabiti örnekleri.
KIM 474E|Polimer Kimyası|İngilizce|3|5|Yok|4.Sınıf |1. Polimer nedir, polimer ile ilgili temel kavramlar2. Polimerleşme tepkimeleri: Kondensasyon, radikal, anyonik ve katyonik polimerleşme yöntemleri3. Fonksiyonel polimerler 4. Kopolimerler: Blok, aşı ve yıldız kopolimerler
KIM 474|Polimer Kimyası|Türkçe|3|5|Yok|4.Sınıf |1. Polimer nedir, polimer ile ilgili temel kavramlar2. Polimerleşme tepkimeleri: Kondensasyon, radikal, anyonik ve katyonik polimerleşme yöntemleri3. Fonksiyonel polimerler 4. Kopolimerler: Blok, aşı ve yıldız kopolimerler
KIM 481E|Endüstriyel Polimerler|İngilizce|3|5|Yok|4.Sınıf |Polimerlerin ve plastiklerin tanımı, Plastik endüstrisi, Polimerlerde mikroyapı (amorf ve kristal ), Polimerlerin termal geçişleri, (Isısal bozunma sıcaklığı), Isısal değişikliklerin polimerlere etkileri, Polimerlerin fiziksel özelliklerine molekül ağılığının ve polidispersitenin etkisi, n Polimerlerin mekanik özellikleri, Test yöntemleri, enstrümantasyon, Termoplastik malzemeler: Polietilen, Polietilen Kopolimerleri,Polipropilen, Polivinil klorür, Polistiren,. Mühendislik Plastikleri: Poliamidler, Asetaller, termoplastik poliesterler, poli karbonat, Akrilikler, Florlu polimerler, Yüksek performans termoplastikleri, Sellulosikler
